insertId,jsonPayload.instruction,jsonPayload.job,jsonPayload.logger,jsonPayload.message,jsonPayload.portability_worker_id,jsonPayload.step,jsonPayload.thread,jsonPayload.work,jsonPayload.worker,"labels.""compute.googleapis.com/resource_id""","labels.""compute.googleapis.com/resource_name""","labels.""compute.googleapis.com/resource_type""","labels.""dataflow.googleapis.com/job_id""","labels.""dataflow.googleapis.com/job_name""","labels.""dataflow.googleapis.com/region""",logName,receiveLocation,receiveTimestamp,receivedLocation,resource.labels.job_id,resource.labels.job_name,resource.labels.project_id,resource.labels.region,resource.labels.step_id,resource.type,severity,timestamp
8896859151494313223:277612:0:609464529,process_bundle-3961521-4021217,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event5069474966,sdk-0-0,Standardize Message,Thread-29,3961521,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:01.298812389Z
8896859151494313223:277612:0:609464004,process_bundle-3961518-4021214,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event4932208059,sdk-0-0,Standardize Message,Thread-23,3961518,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:01.294313192Z
8896859151494313223:277612:0:609463479,process_bundle-3961520-4021216,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event4941214637,sdk-0-0,Standardize Message,Thread-17,3961520,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:01.287115573Z
8896859151494313223:277612:0:609462954,process_bundle-3961521-4021217,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5495175506",sdk-0-0,Standardize Message,Thread-29,3961521,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:01.284193992Z
8896859151494313223:277612:0:609462429,process_bundle-3961521-4021217,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5495175506",sdk-0-0,Standardize Message,Thread-29,3961521,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:01.284040689Z
8896859151494313223:277612:0:609461904,process_bundle-3961521-4021217,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5283099822",sdk-0-0,Standardize Message,Thread-29,3961521,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:01.283397197Z
8896859151494313223:277612:0:609461379,process_bundle-3961521-4021217,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5283099822",sdk-0-0,Standardize Message,Thread-29,3961521,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:01.283210039Z
8896859151494313223:277612:0:609460854,process_bundle-3961519-4021215,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event5746041759,sdk-0-0,Standardize Message,Thread-24,3961519,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:01.278919219Z
8896859151494313223:277612:0:609459804,process_bundle-3961518-4021214,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5280181942",sdk-0-0,Standardize Message,Thread-23,3961518,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:01.269571304Z
8896859151494313223:277612:0:609459279,process_bundle-3961518-4021214,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5280181942",sdk-0-0,Standardize Message,Thread-23,3961518,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:01.269405603Z
8896859151494313223:277612:0:609460329,process_bundle-3961519-4021215,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5643163576",sdk-0-0,Standardize Message,Thread-24,3961519,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:01.268706083Z
8896859151494313223:277612:0:609458229,process_bundle-3961519-4021215,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5643163576",sdk-0-0,Standardize Message,Thread-24,3961519,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:01.266700983Z
8896859151494313223:277612:0:609458754,process_bundle-3961518-4021214,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5443075853",sdk-0-0,Standardize Message,Thread-23,3961518,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:01.264765262Z
8896859151494313223:277612:0:609457704,process_bundle-3961519-4021215,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5361205497",sdk-0-0,Standardize Message,Thread-24,3961519,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:01.253923892Z
8896859151494313223:277612:0:609457179,process_bundle-3961520-4021216,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event5183308833,sdk-0-0,Standardize Message,Thread-17,3961520,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:01.253815412Z
8896859151494313223:277612:0:609456129,process_bundle-3961520-4021216,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5628004167",sdk-0-0,Standardize Message,Thread-17,3961520,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:01.250918149Z
8896859151494313223:277612:0:609455604,process_bundle-3961520-4021216,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5628004167",sdk-0-0,Standardize Message,Thread-17,3961520,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:01.250345706Z
8896859151494313223:277612:0:609456654,process_bundle-3961518-4021214,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5443075853",sdk-0-0,Standardize Message,Thread-23,3961518,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:01.249464273Z
8896859151494313223:277612:0:609455079,process_bundle-3961519-4021215,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5361205497",sdk-0-0,Standardize Message,Thread-24,3961519,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:01.238482475Z
8896859151494313223:277612:0:609454554,process_bundle-3961519-4021215,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event5499105544,sdk-0-0,Standardize Message,Thread-24,3961519,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:01.237525224Z
8896859151494313223:277612:0:609454029,process_bundle-3961518-4021214,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event5167344548,sdk-0-0,Standardize Message,Thread-23,3961518,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:01.234038591Z
8896859151494313223:277612:0:609453504,process_bundle-3961518-4021214,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5510780454",sdk-0-0,Standardize Message,Thread-23,3961518,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:01.232974052Z
8896859151494313223:277612:0:609452979,process_bundle-3961518-4021214,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5510780454",sdk-0-0,Standardize Message,Thread-23,3961518,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:01.232722759Z
8896859151494313223:277612:0:609452454,process_bundle-3961517-4021213,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event5725275912,sdk-0-0,Standardize Message,Thread-1560245,3961517,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:01.157835960Z
8896859151494313223:277612:0:609451924,process_bundle-3961517-4021213,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5605745771",sdk-0-0,Standardize Message,Thread-1560245,3961517,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:01.156678199Z
8896859151494313223:277612:0:609451394,process_bundle-3961517-4021213,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5605745771",sdk-0-0,Standardize Message,Thread-1560245,3961517,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:01.156495094Z
8896859151494313223:277612:0:609450864,process_bundle-3961514-4021210,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event5623702396,sdk-0-0,Standardize Message,Thread-26,3961514,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:01.155868053Z
8896859151494313223:277612:0:609450339,process_bundle-3961514-4021210,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event5043353692,sdk-0-0,Standardize Message,Thread-26,3961514,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:01.136592149Z
8896859151494313223:277612:0:609449814,process_bundle-3961516-4021212,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5559074416",sdk-0-0,Standardize Message,Thread-21,3961516,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:01.133808135Z
8896859151494313223:277612:0:609449289,process_bundle-3961516-4021212,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5559074416",sdk-0-0,Standardize Message,Thread-21,3961516,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:01.133585691Z
8896859151494313223:277612:0:609448764,process_bundle-3961516-4021212,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5398715622",sdk-0-0,Standardize Message,Thread-21,3961516,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:01.132832288Z
8896859151494313223:277612:0:609448239,process_bundle-3961513-4021209,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:447,Unable to retrive geometry coordinates for event: OpenTMS-Event5174758890,sdk-0-0,Standardize Message,Thread-518,3961513,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,INFO,2022-09-30T15:46:01.121981382Z
8896859151494313223:277612:0:609447713,process_bundle-3961516-4021212,2022-09-23_08_04_38-5322857071718480020,/usr/local/lib/python3.7/site-packages/CV_Work_Zone/wzdx/raw_to_standard/planned_events.py:419,"Unable to process event, no start date for event: OpenTMS-Event5398715622",sdk-0-0,Standardize Message,Thread-21,3961516,wzdx-planned-events-stand-09230807-936k-harness-7f99,8896859151494313223,wzdx-planned-events-stand-09230807-936k-harness-7f99,instance,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,us-central1,projects/cdot-rtdh-prod/logs/dataflow.googleapis.com%2Fworker,,2022-09-30T15:46:01.918056266Z,,2022-09-23_08_04_38-5322857071718480020,wzdx-planned-events-standard,cdot-rtdh-prod,us-central1,Standardize Message,dataflow_step,WARNING,2022-09-30T15:46:01.119987010Z
